Ordered By Time In (ms)

Method Name                                                                                      Calls       Time In   Time In Avg      Time Tot  Time Tot Avg      Calls In  Calls In Avg     Calls Tot Calls Tot Avg
MSPlus.Web.UI.WebControls.MSMenu.Render                                                              0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.MSMenu.CreateMenu                                                          0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.MSMenu.CreateContextMenu                                                   0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.MSMenu.LoadControlConfig                                                   0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.MSMenu.set_ContextControlID                                                0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.MSMenu.get_ContextControlID                                                0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.MSMenu.set_IsContextMenu                                                   0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.MSMenu.get_IsContextMenu                                                   0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.MSMenu..ctor                                                               0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.ToolBar.TrackViewState                                                     2             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.ToolBar.GetNodeXml                                                         0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.ToolBar.GetMenuNodeXml                                                     0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.ToolBar.GetMenuXml                                                         0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.ToolBar.SaveViewState                                                      0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.ToolBar.LoadMenuNodeXml                                                    0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.ToolBar.LoadXmlReader                                                      0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.ToolBar.LoadMenuXml                                                        0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.ToolBar.LoadViewState                                                      0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.ToolBar.Render                                                             0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.ToolBar.CreateKeyShortScript                                               0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.ToolBar.BuildToolBarMenuHtml                                               0             0             0             0             0             0             0             0             0
